year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
2005,F,9/30/2005,JC,3,2,10,Y,CHPE,.,.,0,.,.,.,.,.,.,.,JC210,DSL2006013,-106.7728173,32.51526857,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,12,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC212,DSL2006013,-106.7728253,32.51508836,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,24,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC224,DSL2006013,-106.7733549,32.51520908,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,15,Y,PGFL,.,.,0,.,.,.,.,.,.,.,JC215,DSL2006013,-106.7729065,32.51587179,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,82,Y,CHPE,.,.,0,.,.,.,.,.,.,.,JC382,DSL2006013,-106.7782669,32.51594813,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,84,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC384,DSL2006013,-106.7782715,32.51613,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,93,N,DIME,.,J,22,N,.,.,.,.,.,.,JC393,DSL2006013,-106.7779148,32.51577801,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,92,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC392,DSL2006013,-106.7779633,32.51569922,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,144,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3144,DSL2006013,-106.7777236,32.51445052,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,142,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3142,DSL2006013,-106.7778334,32.51460393,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,140,Y,CHPE,.,.,0,.,.,.,.,.,4,.,JC3140,DSL2006013,-106.7779409,32.51475824,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,136,N,NEAL,M,A,140,Y,S,.,.,D,.,.,JC3136,DSL2006013,-106.7781643,32.51506302,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,133,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3133,DSL2006013,-106.7782492,32.51518246,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,37,.,PGFL,.,.,0,.,.,Y,U,.,.,.,JC337,DSL2006013,-106.7783309,32.51522966,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,115,N,DIME,F,A,45,Y,L,.,.,.,.,.,JC1115,DSL2006013,-106.7693275,32.5152534,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,132,N,PGFL,F,A,6,N,.,.,.,.,.,.,JC1132,DSL2006013,-106.7689238,32.51479838,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,122,N,DIME,M,A,49,Y,S,.,.,.,.,.,JC1122,DSL2006013,-106.7697668,32.51520189,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,138,N,SIHI,.,.,0,.,.,Y,U,.,.,.,JC1138,DSL2006013,-106.7696398,32.51492924,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,140,N,DIME,F,A,44,N,.,.,.,.,.,.,JC1140,DSL2006013,-106.7695299,32.5147662,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,1,53,N,DIME,M,A,49,Y,S,.,.,.,.,.,JC153,DSL2006013,-106.7701396,32.51537839,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,2,99,N,CHPE,M,A,15,N,.,.,.,.,.,.,JC299,DSL2006013,-106.7726808,32.51606188,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,2,100,N,DIME,M,A,51,Y,S,.,.,.,.,.,JC2100,DSL2006013,-106.7726326,32.51608443,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,2,105,N,DIME,F,A,50,Y,L,.,.,.,.,.,JC2105,DSL2006013,-106.7721796,32.51631015,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,2,112,N,ONAR,F,A,30,N,.,.,.,.,.,.,JC2112,DSL2006013,-106.7726138,32.515995,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,2,110,N,DIME,M,A,0,.,.,Y,M,.,.,.,JC2110,DSL2006013,-106.7727194,32.51598991,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,3,0,N,SIHI,.,.,0,.,.,Y,M,.,.,.,JC30,DSL2006013,0,0,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,3,0,N,SIHI,.,.,0,.,.,Y,M,.,.,.,JC30,DSL2006013,0,0,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,3,0,N,SIHI,.,.,0,.,.,Y,M,.,.,.,JC30,DSL2006013,0,0,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,3,0,N,CHPE,.,.,0,.,.,Y,M,D,.,.,JC30,DSL2006013,0,0,100-086-9.1,210-086-3.1
2005,F,9/28/2005,JC,1,3,0,N,DIME,.,.,0,.,.,Y,M,.,.,.,JC30,DSL2006013,0,0,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,102,N,SIHI,M,A,0,Y,S,Y,M,D,.,.,JC3102,DSL2006013,-106.7779036,32.51539889,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,105,N,SIHI,.,.,0,.,.,Y,U,.,.,.,JC3105,DSL2006013,-106.7776421,32.51555193,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,108,N,SIHI,M,A,120,Y,S,.,.,.,.,.,JC3108,DSL2006013,-106.7773637,32.51568668,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,118,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3118,DSL2006013,-106.7774253,32.51523641,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,54,N,CHPE,M,A,12,N,.,.,.,.,.,.,JC354,DSL2006013,-106.7786509,32.5154076,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,3,70,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC370,DSL2006013,-106.7787022,32.51584522,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,49,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC249,DSL2006013,-106.7728651,32.51601181,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,52,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC252,DSL2006013,-106.773006,32.51608022,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,56,N,PGFL,M,A,5,N,.,.,.,.,.,.,JC256,DSL2006013,-106.7733758,32.51626995,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,60,Y,DIME,.,.,0,.,.,.,.,.,2,.,JC260,DSL2006013,-106.7737549,32.51644297,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,68,N,CHPE,M,A,15,Y,S,.,.,.,.,.,JC268,DSL2006013,-106.7731517,32.51645906,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,67,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC267,DSL2006013,-106.7730983,32.51637726,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,10,N,CHPE,M,A,12,N,.,.,.,.,.,.,JC210,DSL2006013,-106.7728173,32.51526857,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,12,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC212,DSL2006013,-106.7728253,32.51508836,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,24,Y,CHPE,.,.,0,.,.,.,.,.,.,.,JC224,DSL2006013,-106.7733549,32.51520908,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,2,16,N,PGFL,F,A,6,Y,L,.,.,.,.,.,JC216,DSL2006013,-106.7729328,32.51583353,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,1,90,N,NEAL,M,A,124,N,.,.,.,.,.,.,JC190,DSL2006013,-106.7696517,32.5155537,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,1,91,N,PGFL,M,A,5,N,.,.,.,.,.,.,JC191,DSL2006013,-106.7696005,32.51563043,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,1,96,N,CHPE,M,A,14,N,.,.,.,.,.,.,JC196,DSL2006013,-106.7693447,32.51603344,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,1,105,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1105,DSL2006013,-106.7692166,32.51557655,100-086-9.1,210-086-3.1
2005,F,9/29/2005,JC,2,1,49,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC149,DSL2006013,-106.7699047,32.51526706,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,62,N,CHPE,M,A,14,Y,S,.,.,.,.,.,JC162,DSL2006013,-106.7699182,32.51532725,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,66,N,DIOR,M,A,54,Y,S,.,.,.,.,.,JC166,DSL2006013,-106.770084,32.51555342,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,68,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC168,DSL2006013,-106.7701925,32.51570957,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,136,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1136,DSL2006013,-106.7697503,32.51508872,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,138,N,SIHI,.,J,64,N,.,.,.,.,.,.,JC1138,DSL2006013,-106.7696398,32.51492924,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,143,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1143,DSL2006013,-106.7693615,32.51455153,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,1,8,N,DIME,M,A,34,N,.,.,.,.,.,.,JC18,DSL2006013,-106.7698369,32.51469787,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,145,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2145,DSL2006013,-106.7728233,32.51599206,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,102,N,PGFL,F,A,8,Y,L,.,.,.,.,.,JC2102,DSL2006013,-106.7724481,32.51617864,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,104,Y,CHPE,.,.,0,.,.,.,.,.,.,.,JC2104,DSL2006013,-106.7722668,32.51627197,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,105,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2105,DSL2006013,-106.7721796,32.51631015,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,106,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2106,DSL2006013,-106.7720878,32.51635523,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,118,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2118,DSL2006013,-106.7719765,32.51599713,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,124,N,ONAR,.,J,11,N,.,.,.,.,.,.,JC2124,DSL2006013,-106.7726382,32.51591474,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,36,N,SPSP,F,A,108,Y,L,.,.,.,.,.,JC236,DSL2006013,-106.773726,32.51552044,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,129,N,SIHI,.,J,42,N,.,.,.,.,.,.,JC2129,DSL2006013,-106.7721832,32.51567891,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,132,N,DIME,M,A,42,N,.,.,.,.,.,.,JC2132,DSL2006013,-106.7718991,32.51553841,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,2,140,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2140,DSL2006013,-106.772502,32.51552551,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,104,N,SIHI,M,A,126,Y,S,.,.,.,.,.,JC3104,DSL2006013,-106.7777295,32.51550248,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,105,N,SIHI,M,A,128,Y,S,.,.,.,.,.,JC3105,DSL2006013,-106.7776421,32.51555193,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,107,N,SIHI,M,A,76,Y,S,.,.,.,.,.,JC3107,DSL2006013,-106.7774589,32.51564716,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,108,N,SIHI,F,A,108,Y,L,.,.,.,.,.,JC3108,DSL2006013,-106.7773637,32.51568668,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,126,N,DIME,M,A,50,Y,S,.,.,.,.,.,JC3126,DSL2006013,-106.7779044,32.51505255,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,115,N,PGFL,M,A,9,Y,S,.,.,.,.,.,JC3115,DSL2006013,-106.7777435,32.51523723,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,32,Y,CHPE,.,.,0,.,.,.,.,.,.,.,JC332,DSL2006013,-106.7788232,32.51494946,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,34,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC334,DSL2006013,-106.779003,32.51486155,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,36,N,DIME,M,A,42,N,.,.,.,.,.,.,JC336,DSL2006013,-106.7791788,32.51476305,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,46,N,SPSP,M,A,105,Y,S,.,.,.,.,.,JC346,DSL2006013,-106.7791193,32.51521303,100-086-9.1,210-086-3.1
2005,F,9/30/2005,JC,3,3,145,Y,PGFL,.,.,0,.,.,.,.,.,.,.,JC3145,DSL2006013,-106.7782764,32.51522203,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,119,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3119,DSL2006013,-106.7773213,32.51523745,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,118,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3118,DSL2006013,-106.7774253,32.51523641,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,104,N,PGFL,M,A,11,Y,PS,.,.,.,.,.,JC3104,DSL2006013,-106.7777295,32.51550248,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,106,N,DIME,M,A,40,N,.,.,.,.,2,.,JC3106,DSL2006013,-106.7775506,32.51559268,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,107,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3107,DSL2006013,-106.7774589,32.51564716,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,92,N,PGFL,M,A,6,N,.,.,.,.,.,.,JC392,DSL2006013,-106.7779633,32.51569922,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,3,90,N,PGFL,M,A,10,N,.,.,.,.,.,.,JC390,DSL2006013,-106.7780686,32.51554497,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,2,31,Y,PGFL,.,.,0,.,.,.,.,.,2,.,JC231,DSL2006013,-106.7732823,32.51576349,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,2,32,N,DIME,M,A,36,Y,S,.,.,.,.,.,JC232,DSL2006013,-106.7733716,32.51570289,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,2,33,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC233,DSL2006013,-106.7734643,32.51565228,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,2,34,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC234,DSL2006013,-106.7735535,32.51561433,100-086-9.1,210-086-3.1
2003,F,10/24/2003,JC,3,2,36,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC236,DSL2006013,-106.773726,32.51552044,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,70,N,DIME,M,A,42,N,.,.,.,.,.,.,JC170,DSL2006013,-106.7702969,32.51586746,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,53,N,DIME,M,A,41,N,.,.,.,.,.,.,JC153,DSL2006013,-106.7701396,32.51537839,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,24,N,DIME,F,A,44,N,.,.,.,.,.,.,JC124,DSL2006013,-106.7703776,32.51445782,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,36,N,DIME,M,A,42,N,.,.,.,.,.,.,JC136,DSL2006013,-106.7707625,32.51478842,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,8,N,DIME,M,A,38,N,.,.,.,.,.,.,JC18,DSL2006013,-106.7698369,32.51469787,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,16,N,DIME,F,A,40,N,.,.,.,.,.,.,JC216,DSL2006013,-106.7729328,32.51583353,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,134,N,DIME,F,A,39,N,.,.,.,.,.,.,JC2134,DSL2006013,-106.7727737,32.51591111,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,9,N,DIME,F,A,43,N,.,.,.,.,.,.,JC29,DSL2006013,-106.7728223,32.51536671,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,72,N,DIME,F,A,43,N,.,.,.,.,.,.,JC272,DSL2006013,-106.7733692,32.51677258,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,84,N,DIME,M,A,37,N,.,.,.,.,.,.,JC284,DSL2006013,-106.7728212,32.51688621,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,83,N,DIME,M,A,43,N,.,.,.,.,.,.,JC283,DSL2006013,-106.7728247,32.51680765,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,18,N,DIME,F,A,43,N,.,.,.,.,.,.,JC218,DSL2006013,-106.7730464,32.51567767,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,79,N,PELE,F,A,12,N,.,.,.,.,.,.,JC279,DSL2006013,-106.7728256,32.51645142,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,106,N,DIME,M,A,45,N,.,.,.,.,.,.,JC3106,DSL2006013,-106.7775506,32.51559268,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,102,N,PGFL,F,A,6,N,.,.,.,.,.,.,JC3102,DSL2006013,-106.7779036,32.51539889,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,23,N,DIME,F,A,35,N,.,.,.,.,5,.,JC323,DSL2006013,-106.7787343,32.51451492,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,19,N,DIME,F,A,40,N,.,.,.,.,.,.,JC319,DSL2006013,-106.7785347,32.51483329,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,72,N,DIME,M,A,47,N,.,.,.,.,.,.,JC372,DSL2006013,-106.7788116,32.51599943,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,83,N,DIME,M,A,45,N,.,.,.,.,.,.,JC183,DSL2006013,-106.7698855,32.51606671,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,82,N,DIME,M,A,40,N,.,.,.,.,.,.,JC182,DSL2006013,-106.7698856,32.51597312,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,95,N,DIME,M,A,43,N,.,.,.,.,.,.,JC195,DSL2006013,-106.7693949,32.51595505,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,103,N,DIME,F,A,42,N,.,.,.,.,.,.,JC1103,DSL2006013,-106.7693957,32.51548212,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,102,N,DIME,M,A,45,Y,PS,.,.,.,.,.,JC1102,DSL2006013,-106.7694842,32.51543868,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,119,N,DIME,M,A,39,N,.,.,.,.,4,.,JC1119,DSL2006013,-106.7689068,32.51525361,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,120,N,DIME,F,A,39,N,.,.,.,.,.,.,JC1120,DSL2006013,-106.7687908,32.5152503,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,132,N,DIME,F,A,42,N,.,.,.,.,.,.,JC1132,DSL2006013,-106.7689238,32.51479838,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,1,142,N,DIME,F,A,33,N,.,.,.,.,.,.,JC1142,DSL2006013,-106.7694227,32.51461249,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,34,N,DIME,M,A,44,N,.,.,.,.,.,.,JC234,DSL2006013,-106.7735535,32.51561433,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,33,N,DIME,M,A,40,N,.,.,.,.,.,.,JC233,DSL2006013,-106.7734643,32.51565228,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,32,N,DIME,M,A,40,N,.,.,.,.,.,.,JC232,DSL2006013,-106.7733716,32.51570289,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,131,N,DIME,F,A,37,N,.,.,.,.,.,.,JC2131,DSL2006013,-106.7719922,32.51558665,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,132,N,DIME,F,A,40,N,.,.,.,.,.,.,JC2132,DSL2006013,-106.7718991,32.51553841,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,102,N,CHPE,M,A,15,N,.,.,.,.,.,.,JC2102,DSL2006013,-106.7724481,32.51617864,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,106,N,DIME,F,A,39,N,.,.,.,.,4,.,JC2106,DSL2006013,-106.7720878,32.51635523,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,48,N,DIME,F,A,40,N,.,.,.,.,.,.,JC248,DSL2006013,-106.7738978,32.5159795,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,47,N,DIOR,F,A,44,N,.,.,.,.,.,.,JC247,DSL2006013,-106.7737894,32.51597245,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,42,N,DIME,M,A,44,Y,PS,.,.,.,.,.,JC242,DSL2006013,-106.7732536,32.51598725,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,40,N,CHPE,M,A,16,N,.,.,.,.,.,.,JC240,DSL2006013,-106.7730374,32.51599039,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,75,N,DIME,M,A,38,N,.,.,.,.,.,.,JC275,DSL2006013,-106.7728204,32.51613468,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,2,78,N,DIME,M,A,39,Y,PS,.,.,.,.,.,JC278,DSL2006013,-106.7728226,32.51635855,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,119,N,DIME,F,A,34,N,.,.,.,.,.,.,JC3119,DSL2006013,-106.7773213,32.51523745,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,128,N,DIME,M,A,41,N,.,.,.,.,.,.,JC3128,DSL2006013,-106.7777208,32.51496383,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,131,N,DIME,M,A,38,N,.,.,.,.,.,.,JC3131,DSL2006013,-106.7774418,32.51483667,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,143,N,DIME,F,A,40,N,.,.,.,.,.,.,JC3143,DSL2006013,-106.7777791,32.5145286,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,142,N,DIME,F,A,35,N,.,.,.,.,.,.,JC3142,DSL2006013,-106.7778334,32.51460393,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,141,N,DIME,M,A,45,N,.,.,.,.,.,.,JC3141,DSL2006013,-106.7778861,32.51467925,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,137,N,DIME,M,A,45,N,.,.,.,.,.,.,JC3137,DSL2006013,-106.7781124,32.51498661,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,34,N,DIME,M,A,41,N,.,.,.,.,.,.,JC334,DSL2006013,-106.779003,32.51486155,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,43,N,DIME,M,A,41,N,.,.,.,.,.,.,JC343,DSL2006013,-106.7788049,32.51521705,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,59,N,DIME,M,A,39,N,.,.,.,.,.,.,JC359,DSL2006013,-106.7791098,32.51562381,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,92,N,DIME,F,A,42,N,.,.,.,.,.,.,JC392,DSL2006013,-106.7779633,32.51569922,100-086-9.1,210-086-3.1
2003,F,10/22/2003,JC,1,3,90,N,DIME,M,A,39,N,.,.,.,.,.,.,JC390,DSL2006013,-106.7780686,32.51554497,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,70,N,DIME,F,A,37,N,.,.,.,.,.,.,JC170,DSL2006013,-106.7702969,32.51586746,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,69,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC169,DSL2006013,-106.7702473,32.51578477,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,79,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC179,DSL2006013,-106.7698724,32.51570538,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,83,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC183,DSL2006013,-106.7698855,32.51606671,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,96,N,DIME,M,A,42,.,.,Y,M,.,.,.,JC196,DSL2006013,-106.7693447,32.51603344,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,95,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC195,DSL2006013,-106.7693949,32.51595505,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,94,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC194,DSL2006013,-106.7694418,32.51587731,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,103,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1103,DSL2006013,-106.7693957,32.51548212,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,105,N,DIME,M,A,34,N,.,.,.,.,.,.,JC1105,DSL2006013,-106.7692166,32.51557655,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,120,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1120,DSL2006013,-106.7687908,32.5152503,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,132,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1132,DSL2006013,-106.7689238,32.51479838,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,142,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1142,DSL2006013,-106.7694227,32.51461249,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,140,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1140,DSL2006013,-106.7695299,32.5147662,100-086-9.1,210-086-3.1
2003,F,10/23/2003,JC,2,1,8,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC18,DSL2006013,-106.7698369,32.51469787,100-086-9.1,210-086-3.1
